2018-04-12T17:43:38.534Z - info: User function triggered, starting execution
2018-04-12T17:43:38.537Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T17:43:38.542Z - info: User function triggered, starting execution
2018-04-12T17:43:38.551Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:46:53.645Z - info: User function triggered, starting execution
2018-04-12T17:46:53.647Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:46:53.857Z - info: User function triggered, starting execution
2018-04-12T17:46:53.859Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:46:53.904Z - info: User function triggered, starting execution
2018-04-12T17:46:53.907Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:46:53.909Z - info: User function triggered, starting execution
2018-04-12T17:46:53.912Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:47:14.841Z - info: User function triggered, starting execution
2018-04-12T17:47:14.844Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T17:47:15.052Z - info: User function triggered, starting execution
2018-04-12T17:47:15.054Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:47:15.092Z - info: User function triggered, starting execution
2018-04-12T17:47:15.095Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T17:47:15.098Z - info: User function triggered, starting execution
2018-04-12T17:47:15.102Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:48:21.930Z - info: User function triggered, starting execution
2018-04-12T17:48:21.935Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T17:48:22.185Z - info: User function triggered, starting execution
2018-04-12T17:48:22.190Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:48:22.241Z - info: User function triggered, starting execution
2018-04-12T17:48:22.247Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
Execution took 2 ms, user function completed successfully
2018-04-12T17:49:26.900Z - info: User function triggered, starting execution
2018-04-12T17:49:26.913Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:49:27.117Z - info: User function triggered, starting execution
2018-04-12T17:49:27.120Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:49:27.181Z - info: User function triggered, starting execution
2018-04-12T17:49:27.184Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-12T17:49:27.190Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T17:50:17.046Z - info: User function triggered, starting execution
2018-04-12T17:50:17.048Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:50:17.257Z - info: User function triggered, starting execution
2018-04-12T17:50:17.259Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:50:17.312Z - info: User function triggered, starting execution
2018-04-12T17:50:17.315Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:50:17.318Z - info: User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-12T17:53:21.443Z - info: User function triggered, starting execution
2018-04-12T17:53:21.445Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:53:21.639Z - info: User function triggered, starting execution
2018-04-12T17:53:21.640Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:53:21.671Z - info: User function triggered, starting execution
2018-04-12T17:53:21.678Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:53:21.687Z - info: User function triggered, starting execution
2018-04-12T17:53:21.689Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:56:10.131Z - info: User function triggered, starting execution
2018-04-12T17:56:10.132Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:56:10.323Z - info: User function triggered, starting execution
2018-04-12T17:56:10.339Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:56:10.387Z - info: User function triggered, starting execution
2018-04-12T17:56:10.391Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:56:10.394Z - info: User function triggered, starting execution
2018-04-12T17:56:10.412Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:57:11.671Z - info: User function triggered, starting execution
2018-04-12T17:57:11.677Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:57:11.881Z - info: User function triggered, starting execution
2018-04-12T17:57:11.884Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:57:11.929Z - info: User function triggered, starting execution
2018-04-12T17:57:11.932Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-12T17:57:11.937Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:58:18.445Z - info: User function triggered, starting execution
2018-04-12T17:58:18.447Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:58:18.638Z - info: User function triggered, starting execution
2018-04-12T17:58:18.639Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:58:18.687Z - info: User function triggered, starting execution
2018-04-12T17:58:18.693Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-12T17:58:41.800Z - info: User function triggered, starting execution
2018-04-12T17:58:41.813Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:58:41.998Z - info: User function triggered, starting execution
2018-04-12T17:58:41.999Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:58:42.037Z - info: User function triggered, starting execution
2018-04-12T17:58:42.039Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:58:42.044Z - info: User function triggered, starting execution
2018-04-12T17:58:42.046Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T17:59:19.761Z - info: User function triggered, starting execution
2018-04-12T17:59:19.763Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:59:19.962Z - info: User function triggered, starting execution
2018-04-12T17:59:19.965Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T17:59:20.008Z - info: User function triggered, starting execution
2018-04-12T17:59:20.010Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-12T17:59:20.012Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T18:05:41.320Z - info: User function triggered, starting execution
2018-04-12T18:05:41.321Z - info: Execution took 2 ms, user function completed successfully
2018-04-12T18:05:41.529Z - info: User function triggered, starting execution
2018-04-12T18:05:41.531Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T18:05:41.576Z - info: User function triggered, starting execution
2018-04-12T18:05:41.579Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T18:05:41.592Z - info: User function triggered, starting execution
2018-04-12T18:05:41.596Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T18:07:31.076Z - info: User function triggered, starting execution
2018-04-12T18:07:31.078Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T18:07:31.299Z - info: User function triggered, starting execution
2018-04-12T18:07:31.303Z - info: Execution took 3 ms, user function completed successfully
2018-04-12T18:07:31.364Z - info: User function triggered, starting execution
2018-04-12T18:07:31.379Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 2 ms, user function completed successfully
2018-04-12T18:08:05.513Z - info: User function triggered, starting execution
2018-04-12T18:08:05.515Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T18:08:05.729Z - info: User function triggered, starting execution
2018-04-12T18:08:05.733Z - info: Execution took 1 ms, user function completed successfully
2018-04-12T18:08:05.789Z - info: User function triggered, starting execution
2018-04-12T18:08:05.791Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
2018-04-12T18:08:05.794Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T17:56:36.771Z - info: User function triggered, starting execution
2018-04-13T17:56:37.934Z - info: Execution took 1161 ms, user function completed successfully
2018-04-13T17:56:38.166Z - info: User function triggered, starting execution
2018-04-13T17:56:38.170Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T17:56:38.222Z - info: User function triggered, starting execution
2018-04-13T17:56:38.238Z - info: Execution took 3 ms, user function completed successfully
User function triggered, starting execution
Execution took 2 ms, user function completed successfully
2018-04-13T17:59:39.213Z - info: User function triggered, starting execution
2018-04-13T17:59:39.216Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T17:59:39.466Z - info: User function triggered, starting execution
2018-04-13T17:59:39.470Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T17:59:39.532Z - info: User function triggered, starting execution
2018-04-13T17:59:39.540Z - info: Execution took 3 ms, user function completed successfully
User function triggered, starting execution
Execution took 3 ms, user function completed successfully
2018-04-13T18:28:49.443Z - info: User function triggered, starting execution
2018-04-13T18:28:50.501Z - info: Execution took 1058 ms, user function completed successfully
2018-04-13T18:28:50.784Z - info: User function triggered, starting execution
2018-04-13T18:28:50.788Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T18:28:50.846Z - info: User function triggered, starting execution
2018-04-13T18:28:50.858Z - info: Execution took 4 ms, user function completed successfully
2018-04-13T18:28:50.866Z - info: User function triggered, starting execution
2018-04-13T18:28:50.893Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T18:30:57.362Z - info: User function triggered, starting execution
2018-04-13T18:30:57.365Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:30:57.646Z - info: User function triggered, starting execution
2018-04-13T18:30:57.656Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:30:57.705Z - info: User function triggered, starting execution
2018-04-13T18:30:57.707Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:30:57.712Z - info: User function triggered, starting execution
2018-04-13T18:30:57.726Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:33:10.715Z - info: User function triggered, starting execution
2018-04-13T18:33:10.721Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T18:33:10.963Z - info: User function triggered, starting execution
2018-04-13T18:33:10.980Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:33:11.031Z - info: User function triggered, starting execution
2018-04-13T18:33:11.044Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:33:11.049Z - info: User function triggered, starting execution
2018-04-13T18:33:11.051Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:49:56.169Z - info: User function triggered, starting execution
2018-04-13T18:49:57.241Z - info: Execution took 1072 ms, user function completed successfully
2018-04-13T18:49:57.451Z - info: User function triggered, starting execution
2018-04-13T18:49:57.454Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:49:57.495Z - info: User function triggered, starting execution
2018-04-13T18:49:57.497Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T18:49:57.500Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:52:42.813Z - info: User function triggered, starting execution
2018-04-13T18:52:42.818Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:52:43.068Z - info: User function triggered, starting execution
2018-04-13T18:52:43.071Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:52:43.115Z - info: User function triggered, starting execution
2018-04-13T18:52:43.120Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T18:52:43.124Z - info: User function triggered, starting execution
Execution took 3 ms, user function completed successfully
2018-04-13T18:59:09.160Z - info: User function triggered, starting execution
2018-04-13T18:59:09.163Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T18:59:09.370Z - info: User function triggered, starting execution
2018-04-13T18:59:09.372Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T18:59:09.410Z - info: User function triggered, starting execution
2018-04-13T18:59:09.412Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T18:59:09.415Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:00:27.188Z - info: User function triggered, starting execution
2018-04-13T19:00:27.196Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:00:27.390Z - info: User function triggered, starting execution
2018-04-13T19:00:27.397Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T19:00:27.459Z - info: User function triggered, starting execution
2018-04-13T19:00:27.462Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:00:27.464Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:05:53.988Z - info: User function triggered, starting execution
2018-04-13T19:05:53.990Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:05:54.235Z - info: User function triggered, starting execution
2018-04-13T19:05:54.263Z - info: Execution took 0 ms, user function completed successfully
2018-04-13T19:05:54.306Z - info: User function triggered, starting execution
2018-04-13T19:05:54.308Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:05:54.316Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:09:16.957Z - info: User function triggered, starting execution
2018-04-13T19:09:16.959Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:09:17.154Z - info: User function triggered, starting execution
2018-04-13T19:09:17.157Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:09:17.194Z - info: User function triggered, starting execution
2018-04-13T19:09:17.200Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:09:17.202Z - info: User function triggered, starting execution
2018-04-13T19:09:17.204Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:12:47.532Z - info: User function triggered, starting execution
2018-04-13T19:12:47.532Z - info: Execution took 0 ms, user function completed successfully
2018-04-13T19:12:47.742Z - info: User function triggered, starting execution
2018-04-13T19:12:47.747Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T19:12:47.802Z - info: User function triggered, starting execution
2018-04-13T19:12:47.806Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:12:47.811Z - info: User function triggered, starting execution
2018-04-13T19:12:47.814Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:13:07.065Z - info: User function triggered, starting execution
2018-04-13T19:13:07.068Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:13:07.265Z - info: User function triggered, starting execution
2018-04-13T19:13:07.267Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:13:07.302Z - info: User function triggered, starting execution
2018-04-13T19:13:07.306Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:13:07.312Z - info: User function triggered, starting execution
2018-04-13T19:13:07.314Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:13:55.502Z - info: User function triggered, starting execution
2018-04-13T19:13:55.509Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:13:55.808Z - info: User function triggered, starting execution
2018-04-13T19:13:55.811Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:13:55.869Z - info: User function triggered, starting execution
2018-04-13T19:13:55.871Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:13:55.874Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:14:44.755Z - info: User function triggered, starting execution
2018-04-13T19:14:44.757Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:14:44.963Z - info: User function triggered, starting execution
2018-04-13T19:14:44.966Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:14:45.033Z - info: User function triggered, starting execution
2018-04-13T19:14:45.041Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:19:01.894Z - info: User function triggered, starting execution
2018-04-13T19:19:01.897Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:19:02.124Z - info: User function triggered, starting execution
2018-04-13T19:19:02.130Z - info: Execution took 4 ms, user function completed successfully
2018-04-13T19:19:02.178Z - info: User function triggered, starting execution
2018-04-13T19:19:02.192Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:26:42.056Z - info: User function triggered, starting execution
2018-04-13T19:26:42.058Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:26:42.260Z - info: User function triggered, starting execution
2018-04-13T19:26:42.264Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:26:42.315Z - info: User function triggered, starting execution
2018-04-13T19:26:42.318Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:26:42.319Z - info: User function triggered, starting execution
2018-04-13T19:26:42.321Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:29:53.208Z - info: User function triggered, starting execution
2018-04-13T19:29:53.211Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:29:53.441Z - info: User function triggered, starting execution
2018-04-13T19:29:53.448Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T19:29:53.496Z - info: User function triggered, starting execution
2018-04-13T19:29:53.508Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:29:53.514Z - info: User function triggered, starting execution
2018-04-13T19:29:53.517Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:30:54.858Z - info: User function triggered, starting execution
2018-04-13T19:30:54.860Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:30:55.068Z - info: User function triggered, starting execution
2018-04-13T19:30:55.070Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:30:55.119Z - info: User function triggered, starting execution
2018-04-13T19:30:55.120Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:30:55.124Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:38:18.478Z - info: User function triggered, starting execution
2018-04-13T19:38:18.479Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:38:18.688Z - info: User function triggered, starting execution
2018-04-13T19:38:18.690Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:38:18.731Z - info: User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:38:18.734Z - info: User function triggered, starting execution
2018-04-13T19:38:18.739Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:38:54.199Z - info: User function triggered, starting execution
2018-04-13T19:38:54.203Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:38:54.404Z - info: User function triggered, starting execution
2018-04-13T19:38:54.407Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:38:54.469Z - info: User function triggered, starting execution
2018-04-13T19:38:54.482Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:41:15.629Z - info: User function triggered, starting execution
2018-04-13T19:41:15.633Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:41:15.843Z - info: User function triggered, starting execution
2018-04-13T19:41:15.849Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:41:15.891Z - info: User function triggered, starting execution
2018-04-13T19:41:15.893Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:41:15.894Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:43:24.856Z - info: User function triggered, starting execution
2018-04-13T19:43:24.858Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:43:25.060Z - info: User function triggered, starting execution
2018-04-13T19:43:25.064Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:43:25.110Z - info: User function triggered, starting execution
2018-04-13T19:43:25.126Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:43:30.777Z - info: User function triggered, starting execution
2018-04-13T19:43:30.785Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:43:30.983Z - info: User function triggered, starting execution
2018-04-13T19:43:30.984Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:43:31.015Z - info: User function triggered, starting execution
2018-04-13T19:43:31.017Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:43:31.018Z - info: User function triggered, starting execution
2018-04-13T19:43:31.020Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:44:32.517Z - info: User function triggered, starting execution
2018-04-13T19:44:32.520Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:44:32.726Z - info: User function triggered, starting execution
2018-04-13T19:44:32.728Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:44:32.766Z - info: User function triggered, starting execution
2018-04-13T19:44:32.770Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:44:32.794Z - info: User function triggered, starting execution
2018-04-13T19:44:32.797Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:44:35.105Z - info: User function triggered, starting execution
2018-04-13T19:44:35.107Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:44:35.304Z - info: User function triggered, starting execution
2018-04-13T19:44:35.306Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:44:35.340Z - info: User function triggered, starting execution
2018-04-13T19:44:35.345Z - info: Execution took 3 ms, user function completed successfully
2018-04-13T19:44:35.347Z - info: User function triggered, starting execution
2018-04-13T19:44:35.349Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:31.576Z - info: User function triggered, starting execution
2018-04-13T19:46:31.578Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:46:31.779Z - info: User function triggered, starting execution
2018-04-13T19:46:31.781Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:31.822Z - info: User function triggered, starting execution
2018-04-13T19:46:31.826Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:46:31.828Z - info: User function triggered, starting execution
2018-04-13T19:46:31.830Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:43.250Z - info: User function triggered, starting execution
2018-04-13T19:46:43.253Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:43.445Z - info: User function triggered, starting execution
2018-04-13T19:46:43.446Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:43.485Z - info: User function triggered, starting execution
2018-04-13T19:46:43.488Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:46:43.490Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:46:56.673Z - info: User function triggered, starting execution
2018-04-13T19:46:56.675Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:56.883Z - info: User function triggered, starting execution
2018-04-13T19:46:56.885Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:46:56.927Z - info: User function triggered, starting execution
2018-04-13T19:46:56.931Z - info: Execution took 2 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:46:56.935Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:47:33.010Z - info: User function triggered, starting execution
2018-04-13T19:47:33.012Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:47:33.212Z - info: User function triggered, starting execution
2018-04-13T19:47:33.214Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:47:33.264Z - info: User function triggered, starting execution
2018-04-13T19:47:33.267Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
Execution took 1 ms, user function completed successfully
2018-04-13T19:47:37.228Z - info: User function triggered, starting execution
2018-04-13T19:47:37.230Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:47:37.500Z - info: User function triggered, starting execution
2018-04-13T19:47:37.502Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:47:37.543Z - info: User function triggered, starting execution
2018-04-13T19:47:37.546Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:47:37.549Z - info: User function triggered, starting execution
2018-04-13T19:47:37.552Z - info: Execution took 2 ms, user function completed successfully
2018-04-13T19:49:08.122Z - info: User function triggered, starting execution
2018-04-13T19:49:08.124Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:49:08.319Z - info: User function triggered, starting execution
2018-04-13T19:49:08.321Z - info: Execution took 1 ms, user function completed successfully
2018-04-13T19:49:08.367Z - info: User function triggered, starting execution
2018-04-13T19:49:08.369Z - info: Execution took 1 ms, user function completed successfully
User function triggered, starting execution
2018-04-13T19:49:08.371Z - info: Execution took 1 ms, user function completed successfully
2018-04-14T13:25:03.808Z - info: User function triggered, starting execution
2018-04-14T13:25:03.818Z - info: Token is invalid. Error occured:  { Error: Decoding Firebase ID token failed. Make sure you passed the entire string JWT which represents an ID token. See https://firebase.google.com/docs/auth/admin/verify-id-tokens for details on how to retrieve an ID token.
    at FirebaseAuthError.FirebaseError [as constructor] (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\utils\error.js:39:28)
    at FirebaseAuthError.PrefixedFirebaseError [as constructor] (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\utils\error.js:85:28)
    at new FirebaseAuthError (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\utils\error.js:143:16)
    at FirebaseTokenVerifier.verifyJWT (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\auth\token-verifier.js:136:35)
    at FirebaseTokenGenerator.verifyIdToken (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\auth\token-generator.js:129:37)
    at Auth.verifyIdToken (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\firebase-admin\lib\auth\auth.js:124:37)
    at Promise (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:222:18)
    at new Promise (<anonymous>)
    at auth (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:221:10)
    at app.post (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:176:3)
  errorInfo: 
   { code: 'auth/argument-error',
     message: 'Decoding Firebase ID token failed. Make sure you passed the entire string JWT which represents an ID token. See https://firebase.google.com/docs/auth/admin/verify-id-tokens for details on how to retrieve an ID token.' },
  codePrefix: 'auth' }
2018-04-14T13:25:03.824Z - info: Execution took 17 ms, user function completed successfully
2018-04-14T13:30:22.808Z - info: User function triggered, starting execution
2018-04-14T13:30:22.941Z - info: Execution took 133 ms, user function completed successfully
2018-04-14T13:30:50.307Z - info: User function triggered, starting execution
2018-04-14T13:30:51.378Z - info: undefined
2018-04-14T13:30:51.380Z - info: Execution took 1073 ms, user function completed successfully
2018-04-14T13:31:24.795Z - info: User function triggered, starting execution
2018-04-14T13:31:24.800Z - info: Error: Invalid use of type "undefined" as a Firestore argument.
    at Object.exports.customObjectError.val [as customObjectError] (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\validate.js:164:14)
    at Function.encodeValue (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\document.js:808:20)
    at Function.encodeFields (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\document.js:678:36)
    at Function.fromObject (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\document.js:218:55)
    at WriteBatch.create (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\write-batch.js:196:39)
    at DocumentReference.create (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\reference.js:356:8)
    at CollectionReference.add (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\reference.js:2154:24)
    at auth.then.then (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\index.js:197:40)
    at <anonymous>
    at process._tickCallback (internal/process/next_tick.js:188:7)
2018-04-14T13:31:24.803Z - info: Execution took 7 ms, user function completed successfully
2018-04-14T13:31:47.940Z - info: User function triggered, starting execution
2018-04-14T13:31:47.942Z - info: Error: Invalid use of type "undefined" as a Firestore argument.
    at Object.exports.customObjectError.val [as customObjectError] (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\validate.js:164:14)
    at Function.encodeValue (C:\Users\DrEGZo\Documents\Programmieren\WebProjects\Exchange-Blog\functions\node_modules\@google-cloud\firestore\src\document.js:808:20)
